Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
255010		0.446087		0.446066		0.446073		0.347965		0.342176		0.353754		0.798516
255012		0.446083		0.446092		0.446075		0.320528		0.312803		0.328329		0.740901
255013		0.446075		0.446055		0.446062		0.351592		0.345545		0.357645		0.806115
255014		0.446067		0.446073		0.446062		0.320992		0.313348		0.328713		0.741912
255015		0.446076		0.446093		0.446063		0.349966		0.344022		0.35595		0.802718
255016		0.446189		0.446205		0.446174		0.321431		0.313966		0.328972		0.742604
255017		0.446124		0.446141		0.446109		0.304566		0.296081		0.313161		0.707027
255018		0.44606		0.446062		0.446058		0.325061		0.317489		0.332704		0.750507
255019		0.446064		0.446064		0.446064		0.338398		0.331759		0.34508		0.778536
255020		0.446446		0.44647		0.446425		0.373764		0.369323		0.378225		0.851460
255021		0.446079		0.446087		0.446072		0.322353		0.314782		0.329996		0.744761
255022		0.446074		0.446082		0.446106		0.33324		0.326318		0.340256		0.767690
255023		0.446116		0.446136		0.446099		0.330422		0.323537		0.337368		0.761685
255024		0.446057		0.446074		0.446118		0.277727		0.26773		0.287922		0.649845
255025		0.446051		0.446052		0.44605		0.31737		0.309623		0.325195		0.734293
255026		0.446086		0.446106		0.446071		0.346614		0.34053		0.35274		0.795695
255027		0.446051		0.446054		0.446049		0.331419		0.324484		0.338419		0.763908
255028		0.446348		0.446364		0.446336		0.374387		0.369769		0.379025		0.852944
255029		0.446051		0.446052		0.446051		0.328519		0.321113		0.335992		0.757807
255031		0.446399		0.446417		0.446383		0.370503		0.365699		0.375332		0.844802
255032		0.446088		0.446098		0.44608		0.324166		0.316625		0.331777		0.748566
255033		0.446061		0.446066		0.446058		0.324355		0.316933		0.331849		0.749017
255034		0.446083		0.44609		0.446076		0.315821		0.307937		0.323788		0.730956
255035		0.446086		0.446062		0.446072		0.349834		0.343813		0.355855		0.802424
255037		0.446071		0.446076		0.446066		0.334527		0.327642		0.341467		0.770399
255038		0.446066		0.446078		0.446057		0.356212		0.350479		0.361981		0.815766
255039		0.446265		0.446326		0.446215		0.32766		0.320091		0.335304		0.755588
255040		0.446097		0.446108		0.446088		0.317351		0.3095		0.325287		0.734164
255041		0.44607		0.446084		0.446059		0.353333		0.347462		0.359244		0.809757
255042		0.446052		0.446053		0.446051		0.324969		0.317249		0.332761		0.750329
255043		0.446136		0.446155		0.446158		0.323715		0.315969		0.331573		0.747523
255044		0.446076		0.446084		0.44607		0.338073		0.331018		0.345191		0.777831
255045		0.446096		0.44608		0.44608		0.348328		0.342149		0.354522		0.799258
255046		0.446121		0.446132		0.446111		0.318019		0.310224		0.325911		0.735532
255047		0.446064		0.446064		0.446064		0.353667		0.347965		0.359408		0.810464
255048		0.446088		0.446099		0.44612		0.328656		0.321435		0.335983		0.758026
255050		0.446102		0.446089		0.446083		0.345442		0.338992		0.351912		0.793214
255051		0.446077		0.446083		0.446104		0.341886		0.335178		0.348679		0.785820
255052		0.446067		0.446074		0.446061		0.341179		0.334915		0.347492		0.784360
255053		0.446061		0.446065		0.446057		0.326294		0.318756		0.333907		0.753104
255054		0.446358		0.446375		0.446344		0.373053		0.368647		0.377476		0.850163
255055		0.446076		0.446084		0.446069		0.327349		0.320126		0.334638		0.755298
255056		0.44606		0.446058		0.446062		0.355515		0.349709		0.361356		0.814324
255057		0.446062		0.44606		0.446061		0.335163		0.328563		0.341811		0.771752
255058		0.446077		0.446053		0.446066		0.355237		0.349283		0.361195		0.813713
255060		0.446072		0.446094		0.446113		0.272224		0.261934		0.282724		0.637992
255061		0.446068		0.44609		0.446121		0.271153		0.261133		0.28137		0.635693
255062		0.446043		0.446041		0.446044		0.31991		0.312082		0.327818		0.739675
255063		0.446069		0.446074		0.446064		0.322402		0.314584		0.330298		0.744883
255065		0.446069		0.446074		0.446064		0.328087		0.321023		0.335214		0.756865
255066		0.44611		0.446123		0.446099		0.325782		0.318459		0.333171		0.751930
255067		0.446099		0.446109		0.446089		0.310142		0.301453		0.318935		0.718904
255068		0.446138		0.44616		0.446117		0.301984		0.29327		0.310817		0.701514
255069		0.446072		0.446079		0.446067		0.331704		0.324399		0.339075		0.764465
255071		0.446061		0.446063		0.446059		0.340576		0.334131		0.347068		0.783107
255072		0.446068		0.446047		0.446063		0.292015		0.282676		0.30153		0.680409
255073		0.446066		0.446073		0.446061		0.323932		0.316115		0.331828		0.748116
255074		0.446114		0.446129		0.446101		0.323488		0.31618		0.330863		0.747087
255075		0.446068		0.446074		0.446064		0.33237		0.325291		0.339509		0.765874
255076		0.44608		0.446091		0.446072		0.326172		0.318207		0.334221		0.752810
255077		0.44608		0.446089		0.446073		0.311264		0.303276		0.319339		0.721315
255078		0.446117		0.446129		0.446104		0.290975		0.282146		0.299937		0.678098
255079		0.446091		0.446111		0.446076		0.347587		0.341575		0.353638		0.797718
255081		0.446057		0.446061		0.446054		0.330299		0.323154		0.337508		0.761541
255082		0.446056		0.446071		0.446177		0.285917		0.276475		0.295647		0.667398
255083		0.446429		0.446454		0.446409		0.370444		0.365521		0.375394		0.844619
255084		0.446052		0.446054		0.446051		0.339725		0.333182		0.34632		0.781342
255085		0.446099		0.446081		0.446581		0.363496		0.358388		0.368976		0.830853
255086		0.446095		0.446103		0.446086		0.315059		0.307347		0.322855		0.729323
255087		0.446079		0.446086		0.446072		0.319227		0.31133		0.327203		0.738164
255088		0.447993		0.44807		0.447766		0.281589		0.272526		0.290766		0.654591
255089		0.446096		0.446102		0.446089		0.303987		0.29564		0.312438		0.705851
255090		0.446072		0.446073		0.446071		0.30653		0.297818		0.31535		0.711294
255091		0.446073		0.446076		0.44607		0.329627		0.322605		0.336703		0.760097
255092		0.446053		0.446055		0.446052		0.331324		0.324841		0.337856		0.763702
255094		0.44606		0.446065		0.446083		0.340656		0.334259		0.347126		0.783275
255095		0.446053		0.446054		0.446052		0.327599		0.319984		0.335282		0.755866
255097		0.44604		0.44604		0.446041		0.325736		0.318259		0.333289		0.751968
255098		0.446065		0.446066		0.446065		0.296933		0.28787		0.306118		0.690900
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254616		0.448456		0.448775		0.448396		0.203965		0.190636		0.218185		0.485192
254624		0.453421		0.453688		0.453167		0.00365873		0.00244823		0.00542816		0.010317
254640		0.449936		0.450652		0.449615		0.0118139		0.00805897		0.0170474		0.032573
254642		0.446396		0.446363		0.446427		0.423167		0.421599		0.424734		0.952930
254664		0.447865		0.447901		0.447878		0.162208		0.148309		0.176978		0.392902
254668		0.446844		0.446981		0.446786		0.227483		0.216036		0.239272		0.539531
254689		0.446073		0.446074		0.446071		0.342167		0.335837		0.348538		0.786417
254692		0.44523		0.446392		0.445331		0.391828		0.389291		0.395745		0.891161
254713		0.445062		0.446289		0.445167		0.392098		0.38991		0.39572		0.892052
254728		0.446119		0.446092		0.446095		0.338879		0.332211		0.34555		0.779439
254730		0.44608		0.446088		0.446072		0.328048		0.320531		0.335637		0.756762
254732		0.446094		0.4461		0.446087		0.303694		0.295145		0.312348		0.705232
254737		0.446092		0.446103		0.446082		0.324602		0.316975		0.332299		0.749478
254741		0.446054		0.446056		0.446052		0.33391		0.327084		0.340789		0.769136
254745		0.446067		0.446077		0.446434		0.36167		0.356307		0.367367		0.827122
254746		0.446079		0.446085		0.446072		0.321304		0.313976		0.328703		0.742550
254749		0.446269		0.446314		0.446407		0.314346		0.30662		0.322366		0.727483
254750		0.446071		0.446077		0.446066		0.333927		0.327087		0.340824		0.769140
254751		0.44607		0.446076		0.446065		0.332438		0.32536		0.339574		0.766012
254753		0.446157		0.446219		0.446121		0.246392		0.235431		0.257639		0.581969
254770		0.446121		0.44614		0.446104		0.307387		0.299163		0.315712		0.713019
254777		0.446115		0.446133		0.446101		0.355374		0.349929		0.360856		0.813921
254795		0.44609		0.446099		0.446081		0.302297		0.293815		0.310889		0.702270
254799		0.446111		0.446139		0.446284		0.295072		0.285634		0.304859		0.686850
254801		0.446203		0.446231		0.446178		0.305419		0.296471		0.314493		0.708689
254807		0.446478		0.446491		0.446433		0.198701		0.186449		0.211492		0.476648
254812		0.446095		0.446104		0.446118		0.336798		0.329797		0.343886		0.775121
254816		0.446068		0.44608		0.44606		0.357086		0.351555		0.36265		0.817582
254826		0.44607		0.446085		0.446059		0.352676		0.346782		0.358608		0.808385
254852		0.446053		0.446054		0.446054		0.344003		0.33761		0.350442		0.790299
254853		0.446344		0.446376		0.446315		0.334779		0.328043		0.341592		0.770401
254854		0.446035		0.446033		0.446036		0.319756		0.311792		0.327803		0.739364
254868		0.446312		0.446319		0.446307		0.385419		0.381453		0.389398		0.875801
254904		0.44606		0.446064		0.44608		0.341893		0.335136		0.348726		0.785869
254924		0.446067		0.446071		0.446062		0.307435		0.298996		0.315973		0.713225
254929		0.446494		0.446527		0.445905		0.429765		0.428494		0.430525		0.966140
254945		0.44606		0.446085		0.4461		0.269057		0.258019		0.280331		0.631194
254953		0.446137		0.446069		0.446119		0.283227		0.273839		0.292738		0.661493
254958		0.446065		0.446071		0.44606		0.336098		0.329526		0.342723		0.773710
254967		0.446061		0.446064		0.446059		0.327157		0.319785		0.334596		0.754919
254975		0.446099		0.446111		0.446088		0.319987		0.312041		0.328015		0.739730
254979		0.451566		0.452088		0.45124		9.73997e-05		4.15046e-05		0.00022365		0.000313
254991		0.446077		0.446079		0.446075		0.304095		0.295832		0.312454		0.706115
254992		0.446076		0.446057		0.446065		0.355145		0.349455		0.360839		0.813522
254999		0.446052		0.446054		0.44605		0.332915		0.325756		0.340138		0.767051
255011		0.446115		0.44613		0.446102		0.311338		0.303084		0.319686		0.721408
255030		0.446068		0.446072		0.446089		0.346481		0.340171		0.352862		0.795453
255036		0.446089		0.446104		0.446076		0.327059		0.319828		0.334364		0.754660
255049		0.446122		0.446053		0.446109		0.286908		0.277555		0.296382		0.669398
255059		0.446461		0.446484		0.446441		0.364673		0.359698		0.369674		0.832583
255064		0.446079		0.446085		0.446074		0.318254		0.310448		0.326138		0.736107
255070		0.44607		0.446085		0.44606		0.353064		0.347014		0.359156		0.809195
255080		0.44606		0.446057		0.44606		0.336483		0.329759		0.343252		0.774527
255093		0.446077		0.446083		0.446071		0.311824		0.303626		0.320118		0.722509
255096		0.446393		0.446112		0.446366		0.363968		0.358119		0.369555		0.831254
