Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
255010		0.44713		0.447142		0.447125		0.398156		0.395103		0.401221		0.900358
255012		0.447125		0.447141		0.447117		0.396884		0.393702		0.40008		0.897759
255013		0.446767		0.447146		0.447022		0.415487		0.414194		0.417743		0.936540
255014		0.447159		0.447198		0.447132		0.38887		0.385155		0.392606		0.881220
255015		0.447104		0.447078		0.447099		0.396872		0.393647		0.400061		0.897776
255016		0.447098		0.447122		0.447116		0.391589		0.388107		0.395132		0.886935
255017		0.446808		0.446797		0.446823		0.364994		0.359817		0.370197		0.832566
255018		0.447196		0.446871		0.447156		0.386053		0.381695		0.389984		0.875345
255019		0.447138		0.447164		0.447121		0.39228		0.388731		0.395848		0.888276
255020		0.447106		0.447107		0.447111		0.402831		0.399982		0.405689		0.909991
255021		0.447185		0.446888		0.447153		0.387774		0.383723		0.391436		0.878911
255022		0.447097		0.447101		0.4471		0.401007		0.398044		0.40398		0.906271
255023		0.447105		0.447106		0.44711		0.40288		0.400034		0.405736		0.910093
255024		0.446828		0.446821		0.44685		0.373922		0.369332		0.378653		0.851030
255025		0.447096		0.447098		0.447099		0.401363		0.39852		0.404216		0.907003
255026		0.447127		0.44715		0.447112		0.393233		0.389812		0.39667		0.890257
255027		0.447129		0.447111		0.447113		0.392029		0.388552		0.395465		0.887777
255028		0.447112		0.4471		0.445355		0.413341		0.411103		0.413351		0.931467
255029		0.447146		0.44718		0.447123		0.390583		0.386867		0.394318		0.884770
255031		0.447094		0.447104		0.447104		0.408256		0.405727		0.410814		0.921118
255032		0.446861		0.446837		0.446892		0.379966		0.375637		0.384314		0.863458
255033		0.447103		0.4468		0.447086		0.390089		0.386209		0.393659		0.883840
255034		0.446795		0.446766		0.447103		0.385396		0.381491		0.389594		0.874791
255035		0.447121		0.447142		0.447108		0.394115		0.390683		0.397561		0.892080
255037		0.447177		0.446898		0.447146		0.388402		0.384302		0.39213		0.880222
255038		0.44713		0.447113		0.447113		0.39214		0.388589		0.395649		0.888003
255039		0.447226		0.447261		0.447201		0.392658		0.389199		0.396137		0.888877
255040		0.447186		0.446892		0.447151		0.386934		0.382698		0.390774		0.877180
255041		0.447131		0.447121		0.447119		0.40872		0.40621		0.411212		0.921991
255042		0.447197		0.446871		0.447155		0.384917		0.380482		0.38892		0.873003
255043		0.447221		0.446869		0.447178		0.384755		0.380229		0.388834		0.872621
255044		0.44677		0.446739		0.446804		0.38176		0.377346		0.386192		0.867343
255045		0.447117		0.447112		0.4471		0.405629		0.402907		0.408335		0.915698
255046		0.446825		0.446809		0.446834		0.371001		0.366099		0.37583		0.844989
255047		0.447105		0.447109		0.447107		0.401636		0.398762		0.404521		0.907546
255048		0.447104		0.44708		0.447098		0.396816		0.393532		0.400066		0.897663
255050		0.447089		0.447113		0.447076		0.390153		0.386515		0.393811		0.884000
255051		0.447115		0.44713		0.447107		0.396557		0.393295		0.399833		0.897109
255052		0.446759		0.446743		0.44679		0.380488		0.376368		0.384632		0.864739
255053		0.446872		0.446845		0.447192		0.380946		0.376593		0.385679		0.865458
255054		0.447098		0.447104		0.447097		0.399938		0.39704		0.402845		0.904078
255055		0.447116		0.447116		0.447121		0.403481		0.400708		0.406265		0.911303
255056		0.446807		0.446695		0.446812		0.354196		0.348225		0.360008		0.810111
255057		0.446786		0.446757		0.447107		0.384668		0.380721		0.388919		0.873308
255058		0.447112		0.447099		0.447127		0.411841		0.409487		0.4142		0.928406
255060		0.44683		0.446828		0.446853		0.374004		0.369367		0.378785		0.851196
255061		0.446825		0.446813		0.446728		0.369479		0.364635		0.374206		0.841836
255062		0.447194		0.446877		0.447157		0.387033		0.382768		0.390884		0.877368
255063		0.446825		0.446821		0.446844		0.371932		0.367118		0.376897		0.846917
255065		0.447073		0.447085		0.447067		0.393736		0.390437		0.397048		0.891399
255066		0.447125		0.447147		0.44711		0.393128		0.389651		0.39662		0.890046
255067		0.446725		0.446825		0.446747		0.374584		0.369896		0.379443		0.852603
255068		0.447195		0.446872		0.447154		0.385271		0.380877		0.389237		0.873737
255069		0.447169		0.446897		0.447139		0.388955		0.384779		0.392766		0.881376
255071		0.44713		0.447152		0.447115		0.393205		0.389866		0.396559		0.890193
255072		0.446864		0.446841		0.446895		0.379933		0.375571		0.384315		0.863382
255073		0.447115		0.447124		0.447112		0.399145		0.395965		0.402338		0.902419
255074		0.44687		0.446844		0.446793		0.380992		0.376874		0.385078		0.865557
255075		0.447132		0.447158		0.447114		0.392307		0.3888		0.39583		0.888344
255076		0.446857		0.446833		0.446889		0.378989		0.37446		0.383539		0.861448
255077		0.447151		0.447181		0.44713		0.391595		0.388084		0.395123		0.886840
255078		0.446812		0.446798		0.446823		0.36792		0.363062		0.372697		0.838629
255079		0.447128		0.447122		0.447108		0.406124		0.403548		0.408682		0.916689
255081		0.446748		0.446723		0.446766		0.376952		0.372509		0.381405		0.857456
255082		0.447159		0.447195		0.447134		0.389952		0.386341		0.393583		0.883447
255083		0.4471		0.447113		0.44711		0.408332		0.405785		0.410908		0.921260
255084		0.446878		0.446851		0.447184		0.382813		0.378685		0.387301		0.869298
255085		0.446873		0.446848		0.447178		0.382628		0.378539		0.387075		0.868928
255086		0.447124		0.447146		0.44711		0.393857		0.390451		0.397278		0.891545
255087		0.447127		0.447145		0.447116		0.395564		0.392272		0.398872		0.895046
255088		0.447308		0.447573		0.447337		0.336399		0.329722		0.343301		0.771935
255089		0.446866		0.44684		0.447208		0.380879		0.376655		0.385502		0.865333
255090		0.446829		0.446861		0.446849		0.372433		0.367712		0.377323		0.847948
255091		0.446726		0.44682		0.446742		0.373732		0.369385		0.378244		0.850841
255092		0.447175		0.446889		0.447144		0.387791		0.383922		0.391278		0.878967
255094		0.446859		0.446837		0.446889		0.37948		0.375306		0.383673		0.862458
255095		0.447111		0.447109		0.447096		0.404773		0.401966		0.407565		0.913956
255097		0.446753		0.446736		0.446784		0.379857		0.375511		0.384229		0.863447
255098		0.446834		0.446821		0.446859		0.375461		0.37088		0.380067		0.854203
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254616		0.448139		0.448284		0.447837		0.013262		0.00883914		0.0195016		0.036790
254624		0.447694		0.447678		0.44772		0.0825371		0.0711377		0.0952336		0.208856
254640		0.447975		0.448072		0.447867		0.0612778		0.0504328		0.0738823		0.157551
254642		0.448988		0.448993		0.448984		0.432138		0.431069		0.433209		0.965930
254664		0.447343		0.447167		0.447232		0.31153		0.303548		0.319424		0.719490
254668		0.447618		0.447686		0.447516		0.192545		0.179268		0.206452		0.461198
254689		0.447106		0.447101		0.447088		0.405469		0.402806		0.408113		0.915391
254692		0.447116		0.447119		0.447119		0.402412		0.39941		0.405424		0.909113
254713		0.447107		0.447126		0.447119		0.409696		0.407213		0.412211		0.924033
254728		0.447173		0.446775		0.44714		0.387184		0.382955		0.39098		0.877721
254730		0.447096		0.447122		0.447115		0.391225		0.387528		0.394986		0.886191
254732		0.446778		0.446749		0.447115		0.383286		0.379203		0.387687		0.870474
254737		0.447083		0.4471		0.447105		0.393403		0.389911		0.396951		0.890695
254741		0.446887		0.44686		0.447173		0.383103		0.379086		0.387463		0.869880
254745		0.447179		0.446902		0.447149		0.387801		0.383489		0.391747		0.878980
254746		0.447068		0.44708		0.447062		0.393652		0.390299		0.397019		0.891236
254749		0.44706		0.447051		0.447071		0.403581		0.400885		0.406283		0.911619
254750		0.446795		0.446766		0.447111		0.38521		0.381271		0.389445		0.874407
254751		0.44712		0.447137		0.44711		0.395481		0.392145		0.398831		0.894888
254753		0.44686		0.446858		0.446867		0.359345		0.353931		0.364793		0.820726
254770		0.447107		0.44712		0.4471		0.397159		0.393943		0.400388		0.898361
254777		0.447106		0.447096		0.447118		0.410127		0.407649		0.412612		0.924919
254795		0.446892		0.446864		0.447164		0.384233		0.380291		0.388502		0.872200
254799		0.446817		0.446812		0.446825		0.359064		0.35351		0.36465		0.820226
254801		0.44734		0.447348		0.447555		0.320367		0.312548		0.328457		0.738163
254807		0.44756		0.447394		0.447492		0.206246		0.192998		0.219906		0.491650
254812		0.447153		0.44718		0.447135		0.39292		0.389455		0.3964		0.889561
254816		0.446798		0.44679		0.44681		0.360751		0.355256		0.366278		0.823773
254826		0.447104		0.44711		0.447105		0.400238		0.397206		0.403281		0.904681
254852		0.447103		0.44711		0.447102		0.399648		0.396583		0.402725		0.903475
254853		0.446852		0.446853		0.446857		0.362278		0.356881		0.367705		0.826839
254854		0.447139		0.447168		0.44712		0.391697		0.388117		0.395294		0.887074
254868		0.451107		0.446778		0.4484		0.421796		0.416298		0.421242		0.940662
254904		0.44712		0.447128		0.44712		0.400041		0.396899		0.403197		0.904246
254924		0.446831		0.446817		0.446831		0.369487		0.364486		0.374407		0.841842
254929		0.449022		0.449018		0.447085		0.434228		0.433127		0.433512		0.970097
254945		0.447425		0.447443		0.447383		0.277393		0.267078		0.287865		0.646639
254953		0.446747		0.446722		0.446766		0.377606		0.373295		0.381926		0.858809
254958		0.447112		0.447107		0.447096		0.405899		0.403288		0.408493		0.916259
254967		0.447146		0.447174		0.447127		0.391996		0.38847		0.395539		0.887676
254975		0.446881		0.446852		0.44718		0.383035		0.378812		0.387611		0.869753
254979		0.448538		0.448736		0.448394		0.0212379		0.0158505		0.028134		0.057502
254991		0.447125		0.447136		0.447121		0.398227		0.395267		0.401198		0.900514
254992		0.44711		0.447124		0.447102		0.396625		0.393453		0.399809		0.897258
254999		0.447118		0.447122		0.44712		0.401454		0.398438		0.404481		0.907147
255011		0.446887		0.44686		0.447167		0.383229		0.379059		0.387734		0.870140
255030		0.44714		0.447166		0.447122		0.393234		0.389689		0.396796		0.890233
255036		0.447086		0.447103		0.447106		0.392119		0.388631		0.395662		0.888049
255049		0.446725		0.446829		0.446752		0.373184		0.368721		0.37783		0.849706
255059		0.447088		0.447108		0.447113		0.391409		0.38801		0.394869		0.886584
255064		0.447175		0.446882		0.447141		0.387151		0.383004		0.390909		0.877650
255070		0.447116		0.447127		0.447112		0.397987		0.394764		0.401223		0.900040
255080		0.446719		0.446816		0.446744		0.372126		0.367794		0.376638		0.847530
255093		0.447192		0.446873		0.447153		0.38615		0.38178		0.3901		0.875553
255096		0.44711		0.447104		0.447093		0.405359		0.402562		0.408139		0.915159
