Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
255016		0.238169		0.238725		0.2376		0.232755		0.232969		0.232526		0.985957
255017		0.218253		0.218257		0.218252		0.202014		0.200958		0.203078		0.955072
255018		0.218193		0.218209		0.21823		0.207636		0.20699		0.208334		0.971012
255019		0.218398		0.218384		0.218411		0.211681		0.211245		0.212117		0.981660
255020		0.221802		0.221894		0.221998		0.220139		0.220124		0.220439		0.995530
255021		0.218196		0.218217		0.218173		0.207387		0.206736		0.208039		0.970309
255022		0.218248		0.218215		0.218228		0.208467		0.207772		0.209116		0.973175
255023		0.218217		0.218227		0.218229		0.208979		0.208435		0.209544		0.974680
255024		0.218437		0.218478		0.21839		0.202536		0.20157		0.203499		0.956048
255025		0.218238		0.218246		0.218273		0.207464		0.206815		0.208154		0.970409
255026		0.218401		0.218396		0.218414		0.211299		0.210835		0.211772		0.980601
255027		0.218454		0.218484		0.218434		0.209652		0.20907		0.210245		0.975905
255028		0.218259		0.218251		0.218254		0.209309		0.208724		0.209883		0.975482
255029		0.218307		0.218326		0.21829		0.197501		0.196146		0.198864		0.942079
255031		0.218554		0.218551		0.218558		0.215278		0.215047		0.21551		0.991100
255032		0.218214		0.218227		0.218273		0.207724		0.207049		0.208468		0.971199
255033		0.218219		0.218228		0.218211		0.2042		0.203299		0.205104		0.961324
255034		0.218293		0.21832		0.218275		0.207477		0.206831		0.208131		0.970296
255035		0.218423		0.218408		0.218443		0.211854		0.211394		0.212317		0.982067
255037		0.218309		0.218314		0.218309		0.205227		0.204465		0.205996		0.963966
255038		0.218725		0.218714		0.218691		0.208761		0.208147		0.209334		0.972700
255039		0.218281		0.218287		0.218273		0.200389		0.199189		0.201593		0.950388
255040		0.218198		0.218207		0.218196		0.209815		0.209281		0.210356		0.977048
255041		0.219278		0.219365		0.219194		0.213753		0.213468		0.214041		0.984974
255042		0.218303		0.218307		0.2183		0.204473		0.203621		0.205327		0.961865
255043		0.218263		0.218273		0.218256		0.202223		0.201257		0.203194		0.955633
255044		0.218285		0.218295		0.218328		0.207594		0.206884		0.208354		0.970643
255045		0.218438		0.218466		0.218486		0.207943		0.207293		0.208667		0.971205
255046		0.218357		0.218347		0.218367		0.213045		0.212678		0.213412		0.985520
255047		0.218371		0.218374		0.218354		0.209359		0.208834		0.209872		0.975317
255048		0.21818		0.21819		0.218239		0.207751		0.207093		0.208476		0.971367
255050		0.219109		0.219133		0.219086		0.210926		0.21038		0.211473		0.977655
255051		0.218495		0.218516		0.218479		0.212099		0.211713		0.212489		0.982548
255052		0.218239		0.218253		0.218206		0.206303		0.20555		0.20704		0.967167
255053		0.218212		0.218233		0.218269		0.207813		0.207125		0.208576		0.971452
255054		0.218626		0.218649		0.218606		0.203129		0.202164		0.2041		0.957211
255055		0.21849		0.218508		0.218476		0.213245		0.212913		0.21358		0.985710
255056		0.219257		0.219315		0.219208		0.205301		0.204469		0.206143		0.961614
255057		0.21838		0.218397		0.218365		0.203415		0.202506		0.204327		0.958680
255058		0.21827		0.218274		0.218258		0.205567		0.204763		0.206366		0.965025
255060		0.218293		0.218307		0.218277		0.205717		0.20497		0.206464		0.965381
255061		0.218635		0.218664		0.218599		0.202356		0.201323		0.203387		0.955006
255062		0.218439		0.218455		0.218429		0.202732		0.201678		0.203793		0.956593
255063		0.21822		0.218237		0.21825		0.207552		0.206885		0.208265		0.970706
255065		0.21837		0.218395		0.2184		0.207652		0.207013		0.208342		0.970575
255066		0.218288		0.218292		0.21829		0.209889		0.209345		0.210441		0.977011
255067		0.218626		0.218686		0.218565		0.202946		0.202037		0.203856		0.956693
255068		0.218238		0.218263		0.218228		0.206849		0.206121		0.207593		0.968695
255069		0.218295		0.218329		0.218282		0.207011		0.206302		0.207742		0.968993
255071		0.218208		0.218216		0.218208		0.209957		0.209434		0.210489		0.977415
255072		0.218417		0.218433		0.218404		0.201122		0.200028		0.202222		0.952099
255073		0.21836		0.218456		0.218336		0.193594		0.192159		0.195086		0.930684
255074		0.218276		0.218295		0.218258		0.199618		0.198497		0.200744		0.948208
255075		0.21832		0.21829		0.218338		0.210947		0.210452		0.211432		0.979848
255076		0.218478		0.218501		0.218454		0.189036		0.187214		0.190868		0.917081
255077		0.218171		0.218186		0.218147		0.207256		0.206585		0.207919		0.970011
255078		0.218258		0.218283		0.218245		0.206387		0.205666		0.207119		0.967349
255079		0.218264		0.218273		0.218237		0.206271		0.205523		0.207003		0.967008
255081		0.218235		0.218232		0.218235		0.203722		0.202833		0.20461		0.959937
255082		0.218295		0.218298		0.218294		0.203291		0.20235		0.204236		0.958560
255083		0.218516		0.218528		0.218505		0.210283		0.209759		0.21081		0.977483
255084		0.218348		0.218367		0.218333		0.199799		0.198603		0.201001		0.948526
255085		0.218331		0.218347		0.218378		0.207925		0.207247		0.208664		0.971443
255086		0.218353		0.21836		0.218349		0.202183		0.201256		0.203116		0.955278
255087		0.218278		0.218282		0.218274		0.204729		0.203921		0.205539		0.962653
255088		0.219635		0.219782		0.219505		0.206261		0.205513		0.207025		0.963280
255089		0.218539		0.218598		0.218477		0.203636		0.202779		0.204493		0.958874
255090		0.218345		0.218368		0.218323		0.199951		0.19885		0.201058		0.948970
255091		0.218294		0.218306		0.218282		0.204864		0.204047		0.205682		0.962986
255092		0.218247		0.218237		0.218242		0.209287		0.208756		0.209804		0.975451
255094		0.218593		0.218679		0.218533		0.208876		0.208365		0.209412		0.973375
255095		0.218284		0.218286		0.218328		0.210506		0.209974		0.211082		0.978728
255097		0.218264		0.218271		0.218266		0.209866		0.209323		0.210417		0.977010
255098		0.2183		0.21832		0.218282		0.200355		0.199258		0.201456		0.950237
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254616		0.218929		0.218998		0.218862		0.162947		0.159603		0.166339		0.836321
254624		0.219711		0.219841		0.219545		0.128832		0.124523		0.133219		0.719776
254640		0.235177		0.236262		0.23408		0.170764		0.168201		0.173378		0.818677
254642		0.218369		0.218395		0.218345		0.193918		0.192301		0.195544		0.931596
254664		0.24239		0.24354		0.241114		0.0171461		0.0136968		0.0213666		0.156195
254668		0.240288		0.241266		0.239314		0.00972783		0.00723337		0.0129789		0.102826
254689		0.218376		0.218381		0.218374		0.211454		0.211033		0.211879		0.981095
254692		0.218395		0.218423		0.218389		0.207332		0.206591		0.208095		0.969618
254713		0.21834		0.218409		0.218313		0.193639		0.192033		0.195278		0.930868
254728		0.218284		0.218286		0.21828		0.204643		0.203804		0.205482		0.962395
254730		0.218265		0.218279		0.218255		0.203285		0.202299		0.204276		0.958624
254732		0.218243		0.218241		0.218245		0.204344		0.203518		0.205173		0.961667
254737		0.218289		0.218293		0.218289		0.202532		0.201552		0.203519		0.956437
254741		0.218386		0.218412		0.218347		0.206074		0.20535		0.206787		0.966128
254745		0.218271		0.218269		0.218291		0.210172		0.209654		0.210709		0.977839
254746		0.218312		0.218316		0.218296		0.205643		0.204865		0.20641		0.965121
254749		0.220338		0.220487		0.220151		0.208397		0.207827		0.208934		0.967340
254750		0.21836		0.218376		0.218345		0.204024		0.203161		0.20489		0.960449
254751		0.218316		0.218331		0.218367		0.207668		0.207038		0.208361		0.970768
254753		0.218282		0.2183		0.21825		0.206293		0.205593		0.206982		0.967024
254770		0.218292		0.218334		0.218271		0.206906		0.206215		0.207619		0.968708
254777		0.218712		0.218757		0.218669		0.173457		0.170833		0.176107		0.869698
254795		0.218264		0.21827		0.218263		0.201446		0.200431		0.20247		0.953433
254799		0.218268		0.218271		0.218272		0.209896		0.209376		0.210422		0.977082
254801		0.229342		0.230306		0.228368		0.0210444		0.0171416		0.0257013		0.196486
254807		0.22695		0.22777		0.226124		0.0358569		0.0305959		0.0418605		0.292799
254812		0.218298		0.218302		0.218309		0.210628		0.210166		0.211105		0.979027
254816		0.218252		0.218255		0.218282		0.207911		0.20721		0.208644		0.971617
254826		0.218282		0.218233		0.218284		0.208525		0.207849		0.209158		0.973242
254852		0.218304		0.218307		0.218299		0.205167		0.204323		0.206012		0.963811
254853		0.219313		0.219395		0.219223		0.18863		0.186882		0.190384		0.913647
254854		0.218319		0.218299		0.218339		0.212328		0.211926		0.212731		0.983655
254868		0.218273		0.218276		0.218277		0.209912		0.209364		0.210468		0.977114
254904		0.224372		0.223767		0.224527		0.222881		0.222172		0.223144		0.996018
254924		0.218332		0.218356		0.21831		0.197982		0.19671		0.199261		0.943386
254929		0.218273		0.218274		0.218277		0.202818		0.201727		0.203917		0.957288
254945		0.227982		0.228888		0.227073		0.0202678		0.0163038		0.0250443		0.192664
254953		0.218295		0.21832		0.218276		0.206478		0.205791		0.207171		0.967503
254958		0.218295		0.218299		0.21829		0.205292		0.204491		0.206093		0.964185
254967		0.218701		0.218759		0.218638		0.202356		0.201424		0.203287		0.954828
254975		0.218326		0.218274		0.218325		0.208458		0.207752		0.209118		0.972938
254979		0.230747		0.231919		0.229593		0.109276		0.104431		0.114375		0.621309
254991		0.219003		0.219052		0.218915		0.207876		0.20729		0.208428		0.969489
254992		0.21856		0.218557		0.218565		0.214365		0.214079		0.214653		0.988589
254999		0.218872		0.218961		0.218797		0.205957		0.205188		0.206739		0.964488
255011		0.21821		0.218211		0.218208		0.204647		0.20377		0.205525		0.962606
255030		0.218282		0.218281		0.218279		0.20304		0.202089		0.203991		0.957891
255036		0.218269		0.218268		0.218245		0.205894		0.205146		0.206621		0.965943
255049		0.218243		0.218249		0.21824		0.202579		0.201599		0.203565		0.956694
255059		0.218279		0.218288		0.218275		0.200677		0.199575		0.201785		0.951209
255064		0.218312		0.218331		0.218297		0.198743		0.197482		0.200012		0.945616
255070		0.218234		0.218247		0.218286		0.207581		0.206932		0.208291		0.970746
255080		0.218503		0.21854		0.218466		0.201137		0.200052		0.202225		0.951909
255093		0.218297		0.218301		0.218297		0.210645		0.210177		0.211118		0.979077
255096		0.218318		0.218341		0.218296		0.20487		0.204006		0.205737		0.962940
