Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254689		0.510405		0.511035		0.509774		0.5		0.5		0.5		0.979191
254692		0.508851		0.509419		0.508271		0.5		0.5		0.5		0.982298
254728		0.515284		0.51628		0.514287		0.5		0.5		0.5		0.969432
254730		0.515345		0.516358		0.514331		0.5		0.5		0.5		0.969311
254732		0.515666		0.516813		0.514519		0.5		0.5		0.5		0.968668
254737		0.507973		0.508464		0.50748		0.5		0.5		0.5		0.984055
254741		0.511595		0.512308		0.51088		0.5		0.5		0.5		0.976809
254745		0.520745		0.521964		0.519526		0.5		0.5		0.5		0.958510
254746		0.507679		0.508164		0.507193		0.5		0.5		0.5		0.984642
254749		0.522956		0.524822		0.521087		0.5		0.5		0.5		0.954088
254750		0.506556		0.507024		0.506086		0.5		0.5		0.5		0.986888
254751		0.505435		0.505806		0.505102		0.5		0.5		0.5		0.989131
254753		0.542981		0.545792		0.540315		0.5		0.5		0.5		0.914038
254770		0.526476		0.528085		0.524866		0.5		0.5		0.5		0.947048
254777		0.537925		0.540058		0.536748		0.5		0.5		0.5		0.924150
254795		0.513755		0.514632		0.512877		0.5		0.5		0.5		0.972491
254799		0.56142		0.565308		0.557465		0.5		0.5		0.5		0.877160
254801		0.939593		0.93757		0.941717		7.64212e-05		2.67027e-05		0.000216723		0.000001
254807		0.940956		0.939188		0.942782		6.39935e-05		2.12023e-05		0.000190894		0.000001
254812		0.517453		0.518495		0.51641		0.5		0.5		0.5		0.965093
254816		0.534945		0.537071		0.532821		0.5		0.5		0.5		0.930110
254826		0.504139		0.504406		0.503873		0.5		0.5		0.5		0.991721
254852		0.501184		0.501263		0.501106		0.5		0.5		0.5		0.997632
254853		0.531905		0.533809		0.529999		0.5		0.5		0.5		0.936191
254854		0.515239		0.516291		0.514187		0.5		0.5		0.5		0.969521
254868		0.502286		0.502443		0.502128		0.5		0.5		0.5		0.995429
254904		0.505519		0.505846		0.505193		0.5		0.5		0.5		0.988962
254924		0.508342		0.508868		0.507816		0.5		0.5		0.5		0.983316
254929		0.530898		0.532983		0.528811		0.5		0.5		0.5		0.938204
254945		0.94374		0.942061		0.945474		0.00204116		0.000946912		0.00433006		0.000008
254953		0.504216		0.50288		0.502458		0.5		0.5		0.5		0.991568
254967		0.507222		0.507685		0.506759		0.5		0.5		0.5		0.985556
254979		0.574041		0.578623		0.569517		0.5		0.5		0.5		0.851919
254999		0.503564		0.503786		0.503343		0.5		0.5		0.5		0.992872
255011		0.513704		0.514533		0.512875		0.5		0.5		0.5		0.972591
255030		0.51776		0.518972		0.516547		0.5		0.5		0.5		0.964480
255036		0.503696		0.503913		0.503478		0.5		0.5		0.5		0.992609
255049		0.501023		0.501088		0.500959		0.5		0.5		0.5		0.997953
255059		0.5137		0.514539		0.51286		0.5		0.5		0.5		0.972600
255064		0.502236		0.502432		0.502071		0.5		0.5		0.5		0.995527
255070		0.513147		0.513947		0.512348		0.5		0.5		0.5		0.973705
255080		0.515718		0.516665		0.51477		0.5		0.5		0.5		0.968564
255093		0.526678		0.528403		0.524952		0.5		0.5		0.5		0.946645
255096		0.50462		0.504757		0.503755		0.5		0.5		0.5		0.990759
