Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
255095		0.520564		0.521967		0.51916		0.5		0.5		0.5		0.958872
255097		0.512516		0.513315		0.511717		0.5		0.5		0.5		0.974968
255098		0.543387		0.54617		0.540599		0.5		0.5		0.5		0.913226
Dataset 	CL_b 		CL_b_up 		CL_b_do 		CL_s+b 		CL_s+b_up 		CL_s+b_do 		CL_exp\\ 
254616		0.860495		0.856326		0.864238		0.41632		0.383393		0.450815		0.195714
254640		0.777324		0.792014		0.761667		0.5		0.5		0.5		0.445351
254664		0.893107		0.891852		0.894366		0.233947		0.202025		0.269464		0.048938
254668		0.873632		0.888452		0.856979		0.5		0.5		0.5		0.252735
254689		0.511669		0.512451		0.510886		0.5		0.5		0.5		0.976662
254692		0.512447		0.513264		0.51163		0.5		0.5		0.5		0.975105
254728		0.512064		0.512826		0.511302		0.5		0.5		0.5		0.975871
254730		0.513221		0.514148		0.512295		0.5		0.5		0.5		0.973557
254732		0.52601		0.527668		0.524349		0.5		0.5		0.5		0.947981
254741		0.532046		0.534111		0.529978		0.5		0.5		0.5		0.935907
254745		0.515768		0.516781		0.514755		0.5		0.5		0.5		0.968464
254746		0.512579		0.513395		0.511763		0.5		0.5		0.5		0.974841
254749		0.549479		0.552286		0.546667		0.5		0.5		0.5		0.901042
254750		0.536783		0.539232		0.534329		0.5		0.5		0.5		0.926435
254751		0.519769		0.521101		0.518435		0.5		0.5		0.5		0.960463
254770		0.521754		0.523085		0.520422		0.5		0.5		0.5		0.956492
254795		0.517833		0.519007		0.516658		0.5		0.5		0.5		0.964334
254801		0.68247		0.693248		0.671227		0.5		0.5		0.5		0.635060
254807		0.739242		0.753524		0.72436		0.5		0.5		0.5		0.521517
254812		0.506169		0.50658		0.50576		0.5		0.5		0.5		0.987661
254826		0.508725		0.50927		0.508181		0.5		0.5		0.5		0.982549
254852		0.514308		0.51521		0.513405		0.5		0.5		0.5		0.971384
254853		0.510358		0.511153		0.509562		0.5		0.5		0.5		0.979284
254854		0.525556		0.52723		0.523879		0.5		0.5		0.5		0.948889
254868		0.505265		0.505632		0.5049		0.5		0.5		0.5		0.989469
254904		0.517557		0.51872		0.516392		0.5		0.5		0.5		0.964887
254924		0.516818		0.517907		0.515729		0.5		0.5		0.5		0.966363
254929		0.508203		0.508767		0.50764		0.5		0.5		0.5		0.983593
254945		0.89807		0.895771		0.894175		0.474508		0.436489		0.5		0.182017
254953		0.508384		0.508908		0.507859		0.5		0.5		0.5		0.983232
254958		0.51054		0.511162		0.509917		0.5		0.5		0.5		0.978921
254967		0.531436		0.533507		0.529362		0.5		0.5		0.5		0.937129
254975		0.509739		0.510431		0.509047		0.5		0.5		0.5		0.980521
254979		0.649582		0.65875		0.640161		0.5		0.5		0.5		0.700837
254991		0.515268		0.516139		0.514396		0.5		0.5		0.5		0.969465
254992		0.504508		0.504802		0.504215		0.5		0.5		0.5		0.990985
254999		0.511956		0.512781		0.511131		0.5		0.5		0.5		0.976088
255011		0.526435		0.528371		0.524497		0.5		0.5		0.5		0.947130
255030		0.51518		0.516217		0.514143		0.5		0.5		0.5		0.969639
255036		0.528198		0.530115		0.526278		0.5		0.5		0.5		0.943605
255049		0.517974		0.519086		0.516862		0.5		0.5		0.5		0.964051
255059		0.537189		0.539686		0.534688		0.5		0.5		0.5		0.925621
255064		0.517713		0.518818		0.516606		0.5		0.5		0.5		0.964575
255070		0.521365		0.522744		0.519986		0.5		0.5		0.5		0.957269
255080		0.520168		0.521454		0.51888		0.5		0.5		0.5		0.959665
255093		0.536327		0.538688		0.533964		0.5		0.5		0.5		0.927346
255096		0.515304		0.516389		0.514218		0.5		0.5		0.5		0.969391
